question,answer_llm,answer_orig,document
Got about 20 minutes and a few apples at home — what’s an easy warm dessert I can make that isn’t too heavy?,"A good match is **Southern Fried Apples**.

- **Total time:** 20 mins
- **Servings:** 4
- **Ingredients:** 4 Granny Smith apples, ½ cup butter, ½ cup white sugar, 2 tablespoons ground cinnamon
- **Directions:** Melt butter in a large skillet over medium heat. Add sugar and cinnamon; stir until the sugar dissolves. Add sliced apples and cook until softened, about 5 to 8 minutes.

It’s warm and quick, though it’s **not especially light** because it uses butter and sugar. If you want, I can help you make it feel a bit less heavy using what you have at home.","{'id': '14', 'recipe_name': 'Sauteed Apples', 'total_time': '20 mins', 'servings': '8', 'ingredients': '¼ cup butter, 4 large tart apples - peeled, cored and sliced 1/4 inch thick, ½ cup cold water, 2 teaspoons cornstarch, ½ cup brown sugar, ½ teaspoon ground cinnamon', 'directions': 'Melt butter in a large skillet or saucepan over medium heat; add apples and cook, stirring constantly, until almost tender, 6 to 7 minutes.\nMix water and cornstarch together in a small bowl until cornstarch is dissolved; pour over apples. Stir in brown sugar and cinnamon. Bring to a boil for 2 minutes, stirring occasionally. Remove from heat and serve warm.\n\n\n\n\n\n\n\n\n\n\n\ndotdash meredith food studios\n', 'nutrition': 'Total Fat 6g 8%, Saturated Fat 4g 19%, Cholesterol 15mg 5%, Sodium 45mg 2%, Total Carbohydrate 24g 9%, Dietary Fiber 3g 9%, Total Sugars 20g, Protein 0g, Vitamin C 5mg 25%, Calcium 18mg 1%, Iron 0mg 1%, Potassium 128mg 3%'}",14
"Any quick apple recipe I can make with butter, brown sugar, and cinnamon if I want something fairly low in protein and just a simple sweet snack?","Yes — **Skillet Apples with Cinnamon** sounds like the best fit.

- **Total time:** 20 minutes
- **Ingredients:** butter, apples, brown sugar, cinnamon, and nutmeg
- **Protein:** **1g** per serving, so it’s very low in protein
- **Taste:** sweet, simple, and dessert-like

**How to make it:**
1. Melt **¼ cup butter** in a large skillet over medium heat.
2. Add **8 cored and chopped apples**, **½ cup brown sugar**, **¼ teaspoon cinnamon**, and **¼ teaspoon nutmeg**.
3. Sauté for **10 to 15 minutes** until the apples are tender and golden.

If you want, I can also help you make it even more “snack-sized” or adjust it to use fewer apples.","{'id': '14', 'recipe_name': 'Sauteed Apples', 'total_time': '20 mins', 'servings': '8', 'ingredients': '¼ cup butter, 4 large tart apples - peeled, cored and sliced 1/4 inch thick, ½ cup cold water, 2 teaspoons cornstarch, ½ cup brown sugar, ½ teaspoon ground cinnamon', 'directions': 'Melt butter in a large skillet or saucepan over medium heat; add apples and cook, stirring constantly, until almost tender, 6 to 7 minutes.\nMix water and cornstarch together in a small bowl until cornstarch is dissolved; pour over apples. Stir in brown sugar and cinnamon. Bring to a boil for 2 minutes, stirring occasionally. Remove from heat and serve warm.\n\n\n\n\n\n\n\n\n\n\n\ndotdash meredith food studios\n', 'nutrition': 'Total Fat 6g 8%, Saturated Fat 4g 19%, Cholesterol 15mg 5%, Sodium 45mg 2%, Total Carbohydrate 24g 9%, Dietary Fiber 3g 9%, Total Sugars 20g, Protein 0g, Vitamin C 5mg 25%, Calcium 18mg 1%, Iron 0mg 1%, Potassium 128mg 3%'}",14
Got about an hour and a bunch of apples — what’s an easy canned apple pie filling recipe I can make at home?,"Here’s an easy homemade apple pie filling-style dessert you can make in about an hour from the context:

## Easy Apple Pie
**Total time:** 1 hr  
**Servings:** 8

### Ingredients
- 1 (14.1 ounce) package pastry for a 9-inch double-crust pie
- 3/4 cup white sugar, or more to taste
- 1 teaspoon ground cinnamon
- 6 cups thinly sliced apples
- 1 tablespoon butter

### Directions
1. Preheat the oven to **450°F (230°C)**.
2. Line a 9-inch pie dish with one pastry crust; set the second crust aside.
3. Mix the **sugar and cinnamon** in a small bowl. Add more sugar if your apples are tart.
4. Layer the apple slices in the pie dish, sprinkling each layer with the cinnamon-sugar mixture.
5. Dot the top layer with small pieces of butter.
6. Cover with the top crust.
7. Bake on the lowest oven rack for **10 minutes**.
8. Reduce heat to **350°F (175°C)** and bake for **30 to 35 minutes more**, until golden brown and bubbly.

### Nutrition per serving
- **Calories not listed**
- Total Fat: 9g
- Saturated Fat: 3g
- Cholesterol: 4mg
- Sodium: 128mg
- Total Carbohydrate: 42g
- Dietary Fiber: 3g
- Total Sugars: 29g
- Protein: 2g

If you want, I can also give you the **apple crisp with pie filling** version, which is even faster at **30 minutes**.","{'id': '16', 'recipe_name': 'Canned Apple Pie Filling', 'total_time': '1 hrs', 'servings': '56', 'ingredients': '4 ½ cups white sugar, 1 cup cornstarch, 2 teaspoons ground cinnamon, ¼ teaspoon ground nutmeg, 10 cups water, 2 teaspoons salt, 3 tablespoons lemon juice, 2 drops yellow food coloring, 6 pounds apples', 'directions': 'Mix sugar, cornstarch, cinnamon, and nutmeg in a large pan. Add water and salt and mix well. Bring to a boil and cook until thick and bubbly. Remove from heat and add lemon juice and food coloring.\nSterilize canning jars, lids, and rings by boiling them in a large pot of water.\nPeel, core, and slice apples. Pack the sliced apples into hot canning jars, leaving a 1/2 inch of headspace.\nFill jars with hot syrup, and gently remove air bubbles with a knife.\nPut lids on and process in a water bath canner for 20 minutes.', 'nutrition': 'Total Fat 0g 0%, Sodium 85mg 4%, Total Carbohydrate 25g 9%, Dietary Fiber 1g 4%, Total Sugars 21g, Protein 0g, Vitamin C 3mg 13%, Calcium 5mg 0%, Iron 0mg 1%, Potassium 54mg 1%'}",16
"I have apples, sugar, cornstarch, and lemon juice, and I’m looking for a low-fat dessert filling I can batch up for canning — any good recipe ideas?",I don’t know.,"{'id': '16', 'recipe_name': 'Canned Apple Pie Filling', 'total_time': '1 hrs', 'servings': '56', 'ingredients': '4 ½ cups white sugar, 1 cup cornstarch, 2 teaspoons ground cinnamon, ¼ teaspoon ground nutmeg, 10 cups water, 2 teaspoons salt, 3 tablespoons lemon juice, 2 drops yellow food coloring, 6 pounds apples', 'directions': 'Mix sugar, cornstarch, cinnamon, and nutmeg in a large pan. Add water and salt and mix well. Bring to a boil and cook until thick and bubbly. Remove from heat and add lemon juice and food coloring.\nSterilize canning jars, lids, and rings by boiling them in a large pot of water.\nPeel, core, and slice apples. Pack the sliced apples into hot canning jars, leaving a 1/2 inch of headspace.\nFill jars with hot syrup, and gently remove air bubbles with a knife.\nPut lids on and process in a water bath canner for 20 minutes.', 'nutrition': 'Total Fat 0g 0%, Sodium 85mg 4%, Total Carbohydrate 25g 9%, Dietary Fiber 1g 4%, Total Sugars 21g, Protein 0g, Vitamin C 3mg 13%, Calcium 5mg 0%, Iron 0mg 1%, Potassium 54mg 1%'}",16
I’ve got about an hour and some apples plus pie crust at home — what’s an easy dessert recipe I can make that’s sweet but not super heavy on calories?,"A good fit is **Easy Apple Pie**.

- **Time:** about **1 hour**
- **Servings:** **8**
- **Why it fits:** it uses **apples + pie crust** and is a straightforward dessert.

### Ingredients
- 1 package pastry for a 9-inch double-crust pie
- 3/4 cup white sugar, or more to taste
- 1 teaspoon ground cinnamon
- 6 cups thinly sliced apples
- 1 tablespoon butter

### Quick directions
1. Preheat oven to **450°F (230°C)**.
2. Line a 9-inch pie dish with **one crust**; set the second aside.
3. Mix **sugar + cinnamon**.
4. Layer apples in the crust, sprinkling cinnamon-sugar over each layer.
5. Dot with small pieces of butter.
6. Cover with the top crust.
7. Bake on the lowest rack for **10 minutes**.
8. Reduce heat to **350°F (175°C)** and bake **30–35 minutes more**, until golden and bubbling.

### Nutrition
Per serving, it has:
- **42g carbs**
- **9g fat**
- **29g total sugars**
- **2g protein**

If you want, I can also suggest a way to make it **a little lighter on calories** using the same ingredients.","{'id': '17', 'recipe_name': 'Easy Apple Pie', 'total_time': '1 hrs', 'servings': '8', 'ingredients': '1 (14.1 ounce) package pastry for a 9-inch double-crust pie, ¾ cup white sugar, or more to taste, 1 teaspoon ground cinnamon, 6 cups thinly sliced apples, 1 tablespoon butter', 'directions': 'Preheat the oven to 450 degrees F (230 degrees C).\nLine a 9-inch pie dish with one pastry crust; set second one aside.\nCombine 3/4 cup sugar and cinnamon in a small bowl. Add more sugar if your apples are tart.\nLayer apple slices in the prepared pie dish, sprinkling each layer with cinnamon-sugar mixture. Dot top layer with small pieces of butter. Cover with top crust.\nBake pie on the lowest rack of the preheated oven for 10 minutes. Reduce oven temperature to 350 degrees F (175 degrees C) and continue baking until golden brown and filling bubbles, 30 to 35 minutes more. Serve warm or cold.\n\n\n\n\n\n\n\n\n\n\n\ndotdash meredith food studios\n', 'nutrition': 'Total Fat 9g 12%, Saturated Fat 3g 14%, Cholesterol 4mg 1%, Sodium 128mg 6%, Total Carbohydrate 42g 15%, Dietary Fiber 3g 11%, Total Sugars 29g, Protein 2g, Vitamin C 4mg 22%, Calcium 11mg 1%, Iron 1mg 4%, Potassium 117mg 2%'}",17
"Can you suggest a quick apple dessert recipe with basic pantry stuff and maybe a lower sugar option, since I’m trying to keep my sugar and fat intake on the lighter side?","A good fit from the recipes I have is **Apple Cinnamon Oatmeal Muffins**.

Why it works for you:
- **Quick:** ready in about **35 minutes**
- **Basic pantry-style ingredients:** oats, flour, brown sugar, cinnamon, baking powder/soda, milk, oil, egg, vanilla, applesauce, and apple
- **Lighter than many desserts:** per muffin, it has **7g fat** and **10g sugar**

If you want the **lower-sugar option**, this recipe is probably your best match from the list, since the other dessert options are higher in sugar and/or fat.

If you want, I can also help you adapt it to be even lighter on sugar and fat using common substitutions.","{'id': '17', 'recipe_name': 'Easy Apple Pie', 'total_time': '1 hrs', 'servings': '8', 'ingredients': '1 (14.1 ounce) package pastry for a 9-inch double-crust pie, ¾ cup white sugar, or more to taste, 1 teaspoon ground cinnamon, 6 cups thinly sliced apples, 1 tablespoon butter', 'directions': 'Preheat the oven to 450 degrees F (230 degrees C).\nLine a 9-inch pie dish with one pastry crust; set second one aside.\nCombine 3/4 cup sugar and cinnamon in a small bowl. Add more sugar if your apples are tart.\nLayer apple slices in the prepared pie dish, sprinkling each layer with cinnamon-sugar mixture. Dot top layer with small pieces of butter. Cover with top crust.\nBake pie on the lowest rack of the preheated oven for 10 minutes. Reduce oven temperature to 350 degrees F (175 degrees C) and continue baking until golden brown and filling bubbles, 30 to 35 minutes more. Serve warm or cold.\n\n\n\n\n\n\n\n\n\n\n\ndotdash meredith food studios\n', 'nutrition': 'Total Fat 9g 12%, Saturated Fat 3g 14%, Cholesterol 4mg 1%, Sodium 128mg 6%, Total Carbohydrate 42g 15%, Dietary Fiber 3g 11%, Total Sugars 29g, Protein 2g, Vitamin C 4mg 22%, Calcium 11mg 1%, Iron 1mg 4%, Potassium 117mg 2%'}",17
Got any quick dessert ideas I can make in about 25 minutes with apples and caramels? I’d like something pretty sweet but not super high in fat.,"Yes — **Caramel Apples** fit what you want pretty well.

- **Time:** 25 minutes
- **Sweetness:** very sweet
- **Fat:** relatively low for a dessert, at **6g total fat per serving**
- **Servings:** 6

### What you’d need
- 6 apples
- 6 wooden craft sticks
- cooking spray
- 1 package individually wrapped caramels, unwrapped
- 2 tablespoons milk

### Quick method
1. Remove the stem from each apple and insert a craft stick.
2. Spray a baking sheet with cooking spray.
3. Microwave the caramels with milk for 2 minutes, stirring once.
4. Dip each apple in the caramel to coat.
5. Place on the sheet to set.

### Nutrition per serving
- **Calories not listed in the context**
- **Total Fat:** 6g
- **Saturated Fat:** 2g
- **Total Sugars:** 57g
- **Protein:** 4g

If you want, I can also suggest a way to make them a little lighter or easier to eat.","{'id': '19', 'recipe_name': 'Caramel Apples', 'total_time': '25 mins', 'servings': '6', 'ingredients': '6  apples, 6  wooden craft sticks,   cooking spray, 1 (14 ounce) package individually wrapped caramels, unwrapped, 2 tablespoons milk', 'directions': 'Remove the stem from each apple and press a craft stick into the top. Spray a baking sheet with cooking spray.\nPlace caramels and milk in a microwave-safe bowl; microwave for 2 minutes, stirring once. Set aside to cool briefly.\nRoll each apple quickly in caramel sauce until well coated. Place on prepared sheet to set.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 6g 7%, Saturated Fat 2g 9%, Cholesterol 5mg 2%, Sodium 164mg 7%, Total Carbohydrate 70g 25%, Dietary Fiber 3g 12%, Total Sugars 57g, Protein 4g, Vitamin C 7mg 33%, Calcium 104mg 8%, Iron 0mg 2%, Potassium 295mg 6%'}",19
"What’s a simple snack or treat recipe for 6 people using apples, milk, and maybe caramels? Looking for an easy, fast recipe and I don’t mind higher sugar if it’s a fun dessert.","A simple option from the recipes provided is **Easy Apple Pie**.

- **Servings:** 8, so it can easily be scaled to 6 people
- **Total time:** 1 hour
- **Ingredients:** pastry for a 9-inch double-crust pie, white sugar, cinnamon, 6 cups thinly sliced apples, butter
- **Why it fits:** it’s an easy, sweet apple dessert and works well if you want a fun, higher-sugar treat

If you want something faster, I don’t see a recipe in the context that uses **apples, milk, and caramels** specifically. I don’t know.","{'id': '19', 'recipe_name': 'Caramel Apples', 'total_time': '25 mins', 'servings': '6', 'ingredients': '6  apples, 6  wooden craft sticks,   cooking spray, 1 (14 ounce) package individually wrapped caramels, unwrapped, 2 tablespoons milk', 'directions': 'Remove the stem from each apple and press a craft stick into the top. Spray a baking sheet with cooking spray.\nPlace caramels and milk in a microwave-safe bowl; microwave for 2 minutes, stirring once. Set aside to cool briefly.\nRoll each apple quickly in caramel sauce until well coated. Place on prepared sheet to set.\n\n\n\n\n\n\n\n\n\n', 'nutrition': 'Total Fat 6g 7%, Saturated Fat 2g 9%, Cholesterol 5mg 2%, Sodium 164mg 7%, Total Carbohydrate 70g 25%, Dietary Fiber 3g 12%, Total Sugars 57g, Protein 4g, Vitamin C 7mg 33%, Calcium 104mg 8%, Iron 0mg 2%, Potassium 295mg 6%'}",19
"What’s a pretty easy apple cake I can make in about an hour if I’ve got apples, eggs, flour, sugar, and cinnamon on hand?","A pretty easy one is **German Apple Cake** — it takes about **1 hour total** and uses ingredients close to what you have on hand.

### Ingredients
- 1 cup vegetable oil  
- 2 eggs  
- 2 cups white sugar  
- 1 teaspoon vanilla extract  
- 2 cups all-purpose flour  
- 2 teaspoons ground cinnamon  
- 1 teaspoon baking soda  
- 1/2 teaspoon salt  
- 4 cups apples, peeled, cored, and diced  

### Directions
1. Preheat oven to **350°F (175°C)**. Grease and flour a **9x13-inch** cake pan.
2. Beat the oil and eggs together until creamy.
3. Add the sugar and vanilla; beat well.
4. In a separate bowl, stir together the flour, cinnamon, baking soda, and salt.
5. Slowly add the dry mixture to the wet mixture and mix until combined. The batter will be thick.
6. Fold in the apples by hand.
7. Spread into the prepared pan.
8. Bake for about **45 minutes**, until a toothpick inserted in the center comes out clean.
9. Cool on a wire rack.

If you want, I can also help you adapt it to use only the ingredients you listed.","{'id': '20', 'recipe_name': 'German Apple Cake', 'total_time': '1 hrs', 'servings': '24', 'ingredients': '1 cup vegetable oil, 2  eggs, 2 cups white sugar, 1 teaspoon vanilla extract, 2 cups all-purpose flour, 2 teaspoons ground cinnamon, 1 teaspoon baking soda, ½ teaspoon salt, 4 cups apples - peeled, cored and diced', 'directions': 'Preheat the oven to 350 degrees F (175 degrees C). Grease and flour a 9x13-inch cake pan.\nBeat oil and eggs in a mixing bowl with an electric mixer until creamy. Add sugar and vanilla; beat well.\nStir together flour, cinnamon, baking soda, and salt in a bowl. Slowly add flour mixture to egg mixture; mix until combined. The batter will be very thick. Fold in apples by hand using a wooden spoon. Spread batter into the prepared pan.\nBake cake in the preheated oven until a toothpick inserted into the center comes out clean, about 45 minutes. Cool cake on a wire rack.', 'nutrition': 'Total Fat 10g 12%, Saturated Fat 1g 7%, Cholesterol 16mg 5%, Sodium 107mg 5%, Total Carbohydrate 28g 10%, Dietary Fiber 1g 3%, Total Sugars 19g, Protein 2g, Vitamin C 1mg 5%, Calcium 7mg 1%, Iron 1mg 3%, Potassium 41mg 1%'}",20
"Any quick dessert recipe for a sweet, low-protein treat with not too much salt or saturated fat, maybe using apples and pantry basics?",I don’t know.,"{'id': '20', 'recipe_name': 'German Apple Cake', 'total_time': '1 hrs', 'servings': '24', 'ingredients': '1 cup vegetable oil, 2  eggs, 2 cups white sugar, 1 teaspoon vanilla extract, 2 cups all-purpose flour, 2 teaspoons ground cinnamon, 1 teaspoon baking soda, ½ teaspoon salt, 4 cups apples - peeled, cored and diced', 'directions': 'Preheat the oven to 350 degrees F (175 degrees C). Grease and flour a 9x13-inch cake pan.\nBeat oil and eggs in a mixing bowl with an electric mixer until creamy. Add sugar and vanilla; beat well.\nStir together flour, cinnamon, baking soda, and salt in a bowl. Slowly add flour mixture to egg mixture; mix until combined. The batter will be very thick. Fold in apples by hand using a wooden spoon. Spread batter into the prepared pan.\nBake cake in the preheated oven until a toothpick inserted into the center comes out clean, about 45 minutes. Cool cake on a wire rack.', 'nutrition': 'Total Fat 10g 12%, Saturated Fat 1g 7%, Cholesterol 16mg 5%, Sodium 107mg 5%, Total Carbohydrate 28g 10%, Dietary Fiber 1g 3%, Total Sugars 19g, Protein 2g, Vitamin C 1mg 5%, Calcium 7mg 1%, Iron 1mg 3%, Potassium 41mg 1%'}",20
"I’ve got about 45 minutes and a couple apples, flour, milk, eggs, and cinnamon — what’s a super easy muffin recipe I can make for breakfast?","You can make **Easy Apple Cinnamon Muffins** in about **45 minutes**.

### Ingredients
- 1 ½ cups all-purpose flour  
- ¾ cup white sugar  
- 2 teaspoons baking powder  
- 1 teaspoon ground cinnamon  
- ½ teaspoon salt  
- 1 egg  
- ⅓ cup vegetable oil  
- ⅓ cup milk  
- 2 apples, peeled, cored, and chopped  

### Directions
1. **Preheat** oven to **400°F (200°C)**. Grease or line **6 large muffin cups**.
2. In a large bowl, **stir together** the flour, sugar, baking powder, cinnamon, and salt.
3. **Mix in** the egg, oil, and milk.
4. **Fold in** the chopped apples.
5. **Spoon batter** into muffin cups, filling just below the rim.
6. Bake for **20 to 25 minutes**, until a toothpick comes out clean.

### Note
The recipe also includes a topping made from sugar, butter, flour, and cinnamon, but if you want to keep it super easy, you can skip that and still get good muffins.

If you want, I can also turn this into a version using only the ingredients you listed and no topping.","{'id': '24', 'recipe_name': 'Easy Apple Cinnamon Muffins', 'total_time': '45 mins', 'servings': '6', 'ingredients': '1 ½ cups all-purpose flour, ¾ cup white sugar, 2 teaspoons baking powder, 1 teaspoon ground cinnamon, ½ teaspoon salt, 1  egg, ⅓ cup vegetable oil, ⅓ cup milk, 2  apples - peeled, cored and chopped', 'directions': 'Preheat the oven to 400 degrees F (200 degrees C). Grease 6 large muffin cups or line with paper muffin liners.\nMake muffins: Stir together flour, sugar, baking powder, cinnamon, and salt in a large bowl. Mix in egg, oil, and milk. Fold in chopped apples. Spoon batter into the prepared muffin cups, filling just below the rim.\nMake topping: Place sugar, butter, flour, and cinnamon into a small bowl; mash mixture with a fork and sprinkle over unbaked muffins.\nBake in the preheated oven until a toothpick inserted into the center of a muffin comes out clean, 20 to 25 minutes.\n\n\n\n\n\n\n\n\n\n\n\nKelly McCulley\n', 'nutrition': 'Total Fat 29g 37%, Saturated Fat 12g 61%, Cholesterol 73mg 24%, Sodium 441mg 19%, Total Carbohydrate 79g 29%, Dietary Fiber 3g 9%, Total Sugars 47g, Protein 6g, Vitamin C 2mg 11%, Calcium 110mg 8%, Iron 2mg 12%, Potassium 131mg 3%'}",24
"Can you suggest a quick apple cinnamon muffin recipe that’s more of a sweet treat, not too high in protein, and uses basic pantry stuff like sugar, baking powder, and oil?","Yes — the best match in the context is **Easy Apple Cinnamon Muffins**.

It’s a sweet, simple muffin recipe made with basic pantry ingredients like **sugar, baking powder, and oil**, plus apples and cinnamon. It’s also **fairly quick** at **45 minutes total**.

### Why it fits
- **Sweet treat:** ¾ cup white sugar plus a sweet cinnamon topping
- **Basic pantry stuff:** flour, sugar, baking powder, cinnamon, salt, egg, oil, milk
- **Not especially high in protein:** about **6g protein per serving**
- **Apple cinnamon flavor:** exactly what you’re after

### Quick summary
- **Total time:** 45 mins
- **Servings:** 6
- **Main ingredients:** flour, sugar, baking powder, cinnamon, egg, vegetable oil, milk, apples
- **Protein:** 6g per serving

If you want, I can also give you a **shortened ingredient list or a more dessert-like version**.","{'id': '24', 'recipe_name': 'Easy Apple Cinnamon Muffins', 'total_time': '45 mins', 'servings': '6', 'ingredients': '1 ½ cups all-purpose flour, ¾ cup white sugar, 2 teaspoons baking powder, 1 teaspoon ground cinnamon, ½ teaspoon salt, 1  egg, ⅓ cup vegetable oil, ⅓ cup milk, 2  apples - peeled, cored and chopped', 'directions': 'Preheat the oven to 400 degrees F (200 degrees C). Grease 6 large muffin cups or line with paper muffin liners.\nMake muffins: Stir together flour, sugar, baking powder, cinnamon, and salt in a large bowl. Mix in egg, oil, and milk. Fold in chopped apples. Spoon batter into the prepared muffin cups, filling just below the rim.\nMake topping: Place sugar, butter, flour, and cinnamon into a small bowl; mash mixture with a fork and sprinkle over unbaked muffins.\nBake in the preheated oven until a toothpick inserted into the center of a muffin comes out clean, 20 to 25 minutes.\n\n\n\n\n\n\n\n\n\n\n\nKelly McCulley\n', 'nutrition': 'Total Fat 29g 37%, Saturated Fat 12g 61%, Cholesterol 73mg 24%, Sodium 441mg 19%, Total Carbohydrate 79g 29%, Dietary Fiber 3g 9%, Total Sugars 47g, Protein 6g, Vitamin C 2mg 11%, Calcium 110mg 8%, Iron 2mg 12%, Potassium 131mg 3%'}",24
"Got about 35 minutes and some apples, milk, eggs, and flour at home — what’s an easy sweet snack recipe I can make with those?","You can make **Mom’s Apple Fritters** — they take **35 minutes** and use the ingredients you mentioned, plus a few extras.

### What you’ll need
- 1 ½ cups all-purpose flour  
- 1 tablespoon white sugar  
- 2 teaspoons baking powder  
- ½ teaspoon salt  
- ⅔ cup milk  
- 2 large eggs, beaten  
- 1 tablespoon vegetable oil  
- 3 cups apples, peeled, cored, and chopped  
- 1 cup cinnamon sugar  
- 1 quart vegetable oil for deep-frying  

### Quick directions
1. Heat oil to **375°F (190°C)**.  
2. Mix flour, sugar, baking powder, and salt in a bowl.  
3. Stir in milk, eggs, and 1 tablespoon oil until blended.  
4. Fold in the chopped apples.  
5. Drop spoonfuls of batter into hot oil in small batches.  
6. Fry about **5 minutes** until golden.  
7. Drain on paper towels, then toss warm fritters in cinnamon sugar.  

### Nutrition
Per serving: **5g fat, 17g carbs, 2g protein**.

If you want, I can also help you make a version with fewer ingredients you likely already have.","{'id': '26', 'recipe_name': ""Mom's Apple Fritters"", 'total_time': '35 mins', 'servings': '24', 'ingredients': '1 quart vegetable oil for deep-frying, 1 ½ cups all-purpose flour, 1 tablespoon white sugar, 2 teaspoons baking powder, ½ teaspoon salt, ⅔ cup milk, 2 large eggs, beaten, 1 tablespoon vegetable oil, 3 cups apples - peeled, cored and chopped, 1 cup cinnamon sugar', 'directions': 'Heat oil in a deep fryer or electric skillet to 375 degrees F (190 degrees C).\nStir together flour, sugar, baking powder, and salt in a large bowl. Pour in milk, eggs, and oil; stir until well blended. Mix in apples until evenly distributed.\nWorking in small batches to prevent overcrowding, drop spoonfuls of batter into the deep fryer and fry in hot oil until golden all over, about 5 minutes. Use a slotted spoon to transfer fritters to a paper towel-lined plate. Toss warm fritters with cinnamon sugar in a bowl until well coated.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n', 'nutrition': 'Total Fat 5g 6%, Saturated Fat 1g 4%, Cholesterol 16mg 5%, Sodium 98mg 4%, Total Carbohydrate 17g 6%, Dietary Fiber 1g 2%, Total Sugars 3g, Protein 2g, Vitamin C 1mg 4%, Calcium 35mg 3%, Iron 1mg 3%, Potassium 41mg 1%'}",26
"I’m looking for a quick dessert that’s more of a treat than a heavy one, maybe something lower in sugar and fat but still tastes like apple fritters.","Mom’s Apple Fritters is the closest match in the context. It takes 35 minutes and has a lighter nutrition profile per serving than the peach cobbler: 5g fat, 3g sugars, and 17g carbs.

That said, it’s still deep-fried, so it may not feel like a “lower fat” treat overall. If you want something more like an apple fritter but lighter, I don’t know from the provided recipes.","{'id': '26', 'recipe_name': ""Mom's Apple Fritters"", 'total_time': '35 mins', 'servings': '24', 'ingredients': '1 quart vegetable oil for deep-frying, 1 ½ cups all-purpose flour, 1 tablespoon white sugar, 2 teaspoons baking powder, ½ teaspoon salt, ⅔ cup milk, 2 large eggs, beaten, 1 tablespoon vegetable oil, 3 cups apples - peeled, cored and chopped, 1 cup cinnamon sugar', 'directions': 'Heat oil in a deep fryer or electric skillet to 375 degrees F (190 degrees C).\nStir together flour, sugar, baking powder, and salt in a large bowl. Pour in milk, eggs, and oil; stir until well blended. Mix in apples until evenly distributed.\nWorking in small batches to prevent overcrowding, drop spoonfuls of batter into the deep fryer and fry in hot oil until golden all over, about 5 minutes. Use a slotted spoon to transfer fritters to a paper towel-lined plate. Toss warm fritters with cinnamon sugar in a bowl until well coated.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n', 'nutrition': 'Total Fat 5g 6%, Saturated Fat 1g 4%, Cholesterol 16mg 5%, Sodium 98mg 4%, Total Carbohydrate 17g 6%, Dietary Fiber 1g 2%, Total Sugars 3g, Protein 2g, Vitamin C 1mg 4%, Calcium 35mg 3%, Iron 1mg 3%, Potassium 41mg 1%'}",26
